"rgn_id","habitat","extent_rank","layer"
5,"mangrove",46246.4876121131,"element_wts_cs_km2_x_storage"
6,"mangrove",1577.96414424532,"element_wts_cs_km2_x_storage"
7,"mangrove",71858.0594917873,"element_wts_cs_km2_x_storage"
8,"mangrove",7889.82072122665,"element_wts_cs_km2_x_storage"
9,"mangrove",12866.4768684619,"element_wts_cs_km2_x_storage"
11,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
14,"mangrove",485.527428998563,"element_wts_cs_km2_x_storage"
15,"mangrove",391213.725915592,"element_wts_cs_km2_x_storage"
16,"mangrove",1382175.20850166,"element_wts_cs_km2_x_storage"
17,"mangrove",627544.201980642,"element_wts_cs_km2_x_storage"
18,"mangrove",69066.2767750456,"element_wts_cs_km2_x_storage"
24,"mangrove",85695.5912182463,"element_wts_cs_km2_x_storage"
25,"mangrove",342175.455586737,"element_wts_cs_km2_x_storage"
26,"mangrove",78776.8253550169,"element_wts_cs_km2_x_storage"
28,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
29,"mangrove",1092.43671524677,"element_wts_cs_km2_x_storage"
31,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
35,"mangrove",849.673000747485,"element_wts_cs_km2_x_storage"
37,"mangrove",606.909286248203,"element_wts_cs_km2_x_storage"
39,"mangrove",364.145571748923,"element_wts_cs_km2_x_storage"
40,"mangrove",25247.4263079253,"element_wts_cs_km2_x_storage"
41,"mangrove",424593.736659243,"element_wts_cs_km2_x_storage"
42,"mangrove",383323.905194365,"element_wts_cs_km2_x_storage"
43,"mangrove",74771.2240657787,"element_wts_cs_km2_x_storage"
44,"mangrove",4855.27428998563,"element_wts_cs_km2_x_storage"
45,"mangrove",9831.9304372209,"element_wts_cs_km2_x_storage"
46,"mangrove",1335.20042974605,"element_wts_cs_km2_x_storage"
47,"mangrove",1942.10971599425,"element_wts_cs_km2_x_storage"
48,"mangrove",242.763714499282,"element_wts_cs_km2_x_storage"
49,"mangrove",1335.20042974605,"element_wts_cs_km2_x_storage"
50,"mangrove",11288.5127242166,"element_wts_cs_km2_x_storage"
52,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
53,"mangrove",120168.038677144,"element_wts_cs_km2_x_storage"
54,"mangrove",10438.8397234691,"element_wts_cs_km2_x_storage"
64,"mangrove",121.381857249641,"element_wts_cs_km2_x_storage"
65,"mangrove",86545.2642189938,"element_wts_cs_km2_x_storage"
66,"mangrove",180252.058015716,"element_wts_cs_km2_x_storage"
96,"mangrove",220550.834622597,"element_wts_cs_km2_x_storage"
97,"mangrove",26704.008594921,"element_wts_cs_km2_x_storage"
99,"mangrove",4126.98314648779,"element_wts_cs_km2_x_storage"
